,AGREEMENT_RK,ID_CLIENT,TARGET,ID,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,FAMILY_INCOME,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
10226,66658224,106814392,0,106814392,25,1,Высшее,Не состоял в браке,0,0,1,0,Орловская область,Орловская область,Орловская область,1,0,от 5000 до 10000 руб.,6300.0,2,2
10227,66658314,106814393,0,106814393,55,0,Среднее,Состою в браке,3,0,1,0,Вологодская область,Вологодская область,Вологодская область,0,0,от 10000 до 20000 руб.,10500.0,2,2
10228,66658379,106814394,0,106814394,34,1,Высшее,Разведен(а),1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,от 10000 до 20000 руб.,11000.0,2,2
10229,66658466,106814395,0,106814395,37,1,Среднее,Не состоял в браке,0,0,1,0,Красноярский край,Красноярский край,Красноярский край,1,0,от 5000 до 10000 руб.,7000.0,4,4
10230,66658947,106814396,1,106814396,59,1,Среднее,Состою в браке,3,0,1,1,Мурманская область,Мурманская область,Мурманская область,0,0,от 20000 до 50000 руб.,15000.0,2,2
10231,66659025,106814397,0,106814397,25,1,Высшее,Не состоял в браке,0,0,1,0,Мурманская область,Мурманская область,Мурманская область,0,1,от 20000 до 50000 руб.,15000.0,1,1
10232,66659211,106814398,0,106814398,25,0,Среднее,Не состоял в браке,0,0,1,0,Новгородская область,Новгородская область,Новгородская область,0,0,от 20000 до 50000 руб.,14000.0,3,3
10233,66659401,106814399,0,106814399,46,1,Среднее специальное,Состою в браке,1,1,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0,от 20000 до 50000 руб.,20000.0,1,1
10234,66659519,106814400,0,106814400,25,1,Среднее специальное,Не состоял в браке,0,0,1,0,Омская область,Омская область,Омская область,0,0,от 10000 до 20000 руб.,15000.0,1,1
10235,66660119,106814401,0,106814401,29,0,Среднее,Состою в браке,1,1,1,0,Волгоградская область,Волгоградская область,Волгоградская область,1,1,от 20000 до 50000 руб.,14000.0,2,2
10236,66660143,106814402,1,106814402,26,1,Высшее,Не состоял в браке,0,0,1,0,Санкт-Петербург,Санкт-Петербург,Санкт-Петербург,0,0,от 20000 до 50000 руб.,20000.0,1,1
10237,66660143,106814402,1,106814402,26,1,Высшее,Не состоял в браке,0,0,1,0,Санкт-Петербург,Санкт-Петербург,Санкт-Петербург,0,0,от 20000 до 50000 руб.,20000.0,1,1
10238,66660201,106814403,0,106814403,31,0,Среднее,Не состоял в браке,0,0,1,0,Марийская республика,Марийская республика,Марийская республика,0,1,от 10000 до 20000 руб.,13000.0,3,3
10239,66660365,106814404,0,106814404,33,0,Среднее,Не состоял в браке,1,1,1,0,Амурская область,Амурская область,Амурская область,0,0,от 10000 до 20000 руб.,12000.0,3,3
10240,66661187,106814405,0,106814405,59,1,Среднее,Вдовец/Вдова,1,1,1,0,Марийская республика,Марийская республика,Марийская республика,0,0,от 5000 до 10000 руб.,5100.0,2,2
10241,66661261,106814406,1,106814406,64,1,Высшее,Вдовец/Вдова,0,0,1,0,Хабаровский край,Хабаровский край,Хабаровский край,1,0,от 20000 до 50000 руб.,23000.0,1,0
10242,66661468,106814407,0,106814407,45,1,Среднее,Вдовец/Вдова,2,0,1,0,Башкирия,Башкирия,Башкирия,1,0,от 10000 до 20000 руб.,10000.0,2,2
10243,66661906,106814408,1,106814408,37,1,Среднее,Не состоял в браке,0,0,1,0,Читинская область,Читинская область,Читинская область,0,0,от 10000 до 20000 руб.,9000.0,6,6
10244,66662143,106814409,0,106814409,44,0,Высшее,Состою в браке,2,2,1,0,Ленинградская область,Ленинградская область,Ленинградская область,1,1,от 20000 до 50000 руб.,15000.0,3,3
10245,66662257,106814410,1,106814410,23,1,Высшее,Не состоял в браке,0,0,1,0,Алтайский край,Алтайский край,Алтайский край,1,0,от 20000 до 50000 руб.,20000.0,1,1
10246,66662561,106814411,0,106814411,35,0,Среднее,Состою в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,от 10000 до 20000 руб.,8500.0,2,2
10247,66663226,106814412,0,106814412,22,1,Среднее специальное,Гражданский брак,1,0,1,0,Хабаровский край,Хабаровский край,Хабаровский край,0,0,от 20000 до 50000 руб.,18000.0,1,0
10248,66663641,106814413,0,106814413,45,1,Среднее,Не состоял в браке,1,0,1,0,Алтайский край,Алтайский край,Алтайский край,1,0,от 5000 до 10000 руб.,6500.0,2,2
10249,66663896,106814414,0,106814414,60,0,Среднее,Состою в браке,1,1,1,0,Приморский край,Приморский край,Приморский край,0,0,от 10000 до 20000 руб.,15000.0,3,3
10250,66664057,106814415,0,106814415,64,1,Неполное среднее,Состою в браке,2,0,0,1,Омская область,Омская область,Омская область,1,0,от 10000 до 20000 руб.,5000.0,2,2
10251,66664155,106814416,0,106814416,58,1,Неполное среднее,Не состоял в браке,0,0,1,1,Коми,Коми,Коми,1,0,от 20000 до 50000 руб.,15000.0,3,3
10252,66664200,106814417,0,106814417,24,1,Высшее,Состою в браке,0,0,1,0,Ленинградская область,Ленинградская область,Ленинградская область,0,0,от 10000 до 20000 руб.,18000.0,1,0
10253,66664377,106814418,0,106814418,33,1,Среднее,Не состоял в браке,0,0,1,0,Кировская область,Кировская область,Кировская область,0,0,от 5000 до 10000 руб.,6000.0,3,3
10254,66664448,106814419,1,106814419,26,1,Высшее,Состою в браке,0,0,1,0,Ростовская область,Ростовская область,Ростовская область,0,0,от 20000 до 50000 руб.,21000.0,1,0
10255,66664476,106814420,1,106814420,26,1,Среднее специальное,Состою в браке,1,1,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0,от 20000 до 50000 руб.,14000.0,1,1
10256,66664947,106814421,0,106814421,34,1,Высшее,Состою в браке,2,0,1,0,Липецкая область,Липецкая область,Липецкая область,0,0,свыше 50000 руб.,17000.0,1,0
10257,66664970,106814422,0,106814422,26,1,Высшее,Состою в браке,0,0,1,0,Калужская область,Калужская область,Калужская область,0,1,от 20000 до 50000 руб.,20000.0,1,1
10258,66664979,106814423,0,106814423,31,0,Среднее специальное,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,от 20000 до 50000 руб.,18700.0,4,4
